role,p,decay,ks,n,val,se,mor
Detector,0.2,NA,9,50,0.217384479189717,0.02405979859387737,17
Detector,0.2,NA,10,50,0.21158577390795014,0.023591519502584795,17
Liar,0.2,NA,0,50,0.017105012654583578,7.749270500574434e-4,17
Liar,0.2,NA,1,50,1.017134356672771,2.5148040715833103e-4,17
Liar,0.2,NA,2,50,2.0055491939158623,0.0010229338896501866,17
Liar,0.2,NA,3,50,2.971363705969496,0.0037201236738801215,17
Liar,0.2,NA,4,50,3.8944007810231596,0.008994845798001598,17
Liar,0.2,NA,5,50,4.7420924941798726,0.018270108932534196,17
Liar,0.2,NA,6,50,5.4599832462839455,0.03248047554720208,17
Liar,0.2,NA,7,50,5.966360985303514,0.05064034776623795,17
Liar,0.2,NA,8,50,6.186980745408205,0.0696481201476048,17
Liar,0.2,NA,9,50,6.087414000436676,0.08484782083138245,17
Liar,0.2,NA,10,50,5.6996015729750384,0.09226319971732118,17
Detector2,0.2,NA,0,50,0.11524526378575374,0.014419857887603242,17
Detector2,0.2,NA,1,50,0.05212260497548526,0.006987040761106861,17
Detector2,0.2,NA,2,50,0.03411378163636352,0.004659838148283465,17
Detector2,0.2,NA,3,50,0.03408501731502373,0.004656047684115268,17
Detector2,0.2,NA,4,50,0.047778472148233,0.0064340621470310765,17
Detector2,0.2,NA,5,50,0.0742703790543503,0.009723324917645612,17
Detector2,0.2,NA,6,50,0.09266692880704253,0.011890674980011439,17
Detector2,0.2,NA,7,50,0.08528522604995245,0.011032514231677277,17
Detector2,0.2,NA,8,50,0.06939384068659238,0.009132755798635069,17
Detector2,0.2,NA,9,50,0.056407188087729654,0.007527210689515834,17
Detector2,0.2,NA,10,50,0.04767857394333838,0.006421282999701462,17
Detector,0.2,NA,0,50,0.30347858730707444,0.029893552144765977,18
Detector,0.2,NA,1,50,0.24392191287400247,0.026081494082749523,18
Detector,0.2,NA,2,50,0.22783980119421784,0.0248800932004616,18
Detector,0.2,NA,3,50,0.22563751183869854,0.024709878301088454,18
Detector,0.2,NA,4,50,0.23098212318513286,0.025120588103532716,18
Detector,0.2,NA,5,50,0.24102150548713638,0.025870228407778542,18
Detector,0.2,NA,6,50,0.2438049636222457,0.02607302153516791,18
Detector,0.2,NA,7,50,0.23425482658558086,0.025368092568131766,18
Detector,0.2,NA,8,50,0.22370369092227702,0.024559282163666964,18
Detector,0.2,NA,9,50,0.21640909203097528,0.023981695753610217,18
Detector,0.2,NA,10,50,0.2117376957188765,0.023603909391233014,18
Liar,0.2,NA,0,50,0.014278335354921285,7.082465114932797e-4,18
Liar,0.2,NA,1,50,1.013679546822761,2.3202919514777223e-4,18
Liar,0.2,NA,2,50,2.0031360388305357,9.532223220147764e-4,18
Liar,0.2,NA,3,50,2.972981354395592,0.0034803785433326663,18
Liar,0.2,NA,4,50,3.9053064221803826,0.008521471993483323,18
Liar,0.2,NA,5,50,4.770542159204547,0.01764440303952847,18
Liar,0.2,NA,6,50,5.519281178488542,0.0322510758694871,18
Liar,0.2,NA,7,50,6.076903212023331,0.05222060508782644,18
Liar,0.2,NA,8,50,6.367940210381232,0.07518053392593035,18
Liar,0.2,NA,9,50,6.343191390251753,0.0961462163346101,18
Liar,0.2,NA,10,50,6.009980133102378,0.10941037338271284,18
Detector2,0.2,NA,0,50,0.10290050446559065,0.013054886914168064,18
Detector2,0.2,NA,1,50,0.0447981212757529,0.006051596554357854,18
Detector2,0.2,NA,2,50,0.02881209043383194,0.0039572458676905954,18
Detector2,0.2,NA,3,50,0.028609824840586467,0.003930283728370239,18
Detector2,0.2,NA,4,50,0.04000501754025209,0.005431232896311934,18
Detector2,0.2,NA,5,50,0.06214856109896381,0.008242901779910272,18
Detector2,0.2,NA,6,50,0.07687415214478216,0.010035898221442924,18
Detector2,0.2,NA,7,50,0.06915591409684892,0.009103769806062052,18
Detector2,0.2,NA,8,50,0.05457543494547036,0.007296911614876861,18
Detector2,0.2,NA,9,50,0.042832269374110166,0.00579794553880228,18
Detector2,0.2,NA,10,50,0.034844772633001744,0.0047560871070594065,18
Detector,0.2,NA,0,50,0.31644457577237767,0.030590486754157115,19
Detector,0.2,NA,1,50,0.24239912413387785,0.0259708708272957,19
Detector,0.2,NA,2,50,0.22593959438578437,0.024733307433581556,19
Detector,0.2,NA,3,50,0.22357091202142454,0.024548903212050742,19
Detector,0.2,NA,4,50,0.2281652511497233,0.02490513088023223,19
Detector,0.2,NA,5,50,0.23693528957009194,0.02556855102181959,19
Detector,0.2,NA,6,50,0.23895225282190713,0.025718049738977983,19
Detector,0.2,NA,7,50,0.2300519857475314,0.025049691830691046,19
Detector,0.2,NA,8,50,0.22070835575416448,0.024323932683242355,19
Detector,0.2,NA,9,50,0.2144357143153119,0.023822857201103952,19
Detector,0.2,NA,10,50,0.21050909065804618,0.023503524196089334,19
Liar,0.2,NA,0,50,0.011641639611371848,5.113739734549204e-4,19
Liar,0.2,NA,1,50,1.0107999512633388,1.7246263684834927e-4,19
Liar,0.2,NA,2,50,2.0019079088012197,6.867193715959542e-4,19
Liar,0.2,NA,3,50,2.9768545210546318,0.0025858361520722266,19
Liar,0.2,NA,4,50,3.920448456879558,0.006433445341482254,19
Liar,0.2,NA,5,50,4.806901917606277,0.013552303566639168,19
Liar,0.2,NA,6,50,5.592284228732888,0.025336469661312228,19
Liar,0.2,NA,7,50,6.208325224221159,0.04227634472747514,19
Liar,0.2,NA,8,50,6.577940560422331,0.06310187989050087,19
Liar,0.2,NA,9,50,6.637147841865949,0.08381987852625332,19
Liar,0.2,NA,10,50,6.3678433850120415,0.0986949289468466,19
Detector2,0.2,NA,0,50,0.08776428854438843,0.011322436770630268,19
Detector2,0.2,NA,1,50,0.036513124809768975,0.004975191507478149,19
Detector2,0.2,NA,2,50,0.023245542477393973,0.0032109983720175366,19
Detector2,0.2,NA,3,50,0.023064085268977498,0.0031865248416757083,19
Detector2,0.2,NA,4,50,0.03228452176317163,0.0044183187389702965,19
Detector2,0.2,NA,5,50,0.050246295354685236,0.006748854123239577,19
Detector2,0.2,NA,6,50,0.06179341018431099,0.008198900955923604,19
Detector2,0.2,NA,7,50,0.05453418858029521,0.007291714947163191,19
Detector2,0.2,NA,8,50,0.04185021097385592,0.005670822552148723,19
Detector2,0.2,NA,9,50,0.03170881216093632,0.004342111291983025,19
Detector2,0.2,NA,10,50,0.02473058507497353,0.0034109393204164455,19
Detector,0.2,NA,0,50,0.3070618620455513,0.0300909113847879,20
Detector,0.2,NA,1,50,0.23948540082377423,0.025757374764590283,20
Detector,0.2,NA,2,50,0.22522788101044042,0.02467806663276094,20
Detector,0.2,NA,3,50,0.22316076208615168,0.02451681145814725,20
Detector,0.2,NA,4,50,0.2269595889556666,0.024812226187724096,20
Detector,0.2,NA,5,50,0.23422057663100299,0.025365518035715837,20
Detector,0.2,NA,6,50,0.23566643103767998,0.02547391272607828,20
Detector,0.2,NA,7,50,0.22795449062790551,0.02488891996413311,20
Detector,0.2,NA,8,50,0.2200698360405291,0.024273434772836982,20
Detector,0.2,NA,9,50,0.21487544889848506,0.023858347119238336,20
Detector,0.2,NA,10,50,0.21170182874055374,0.02360098487083126,20
Liar,0.2,NA,0,50,0.009950541374810457,4.731692414649541e-4,20
Liar,0.2,NA,1,50,1.0087070166130427,1.6259526982071685e-4,20
Liar,0.2,NA,2,50,2.000340947325851,6.359804962407817e-4,20
Liar,0.2,NA,3,50,2.97750625431368,0.0024302521278255123,20
Liar,0.2,NA,4,50,3.926418737411411,0.006113473263075329,20
Liar,0.2,NA,5,50,4.823361313921936,0.013062520533781073,20
Liar,0.2,NA,6,50,5.628205338146013,0.02493528991557006,20
Liar,0.2,NA,7,50,6.278826635976779,0.04288361538125262,20
Liar,0.2,NA,8,50,6.700774317565553,0.06657730880763703,20
Liar,0.2,NA,9,50,6.82485719627511,0.09258047367066444,20
Liar,0.2,NA,10,50,6.617660794059152,0.11428880611845096,20
Detector2,0.2,NA,0,50,0.08542840579163875,0.011049306180380929,20
Detector2,0.2,NA,1,50,0.03291052244647003,0.004501076896103726,20
Detector2,0.2,NA,2,50,0.020374280286215164,0.002822652747798825,20
Detector2,0.2,NA,3,50,0.019970693112370253,0.002767879625781494,20
Detector2,0.2,NA,4,50,0.02778764141333002,0.003820567008660469,20
Detector2,0.2,NA,5,50,0.04309437410304791,0.005831827684429366,20
Detector2,0.2,NA,6,50,0.0524469251254068,0.0070281103918852115,20
Detector2,0.2,NA,7,50,0.045353760294408414,0.006123091713094925,20
Detector2,0.2,NA,8,50,0.03400415746782017,0.004645390995629272,20
Detector2,0.2,NA,9,50,0.025123767717530318,0.0034637716204766983,20
Detector2,0.2,NA,10,50,0.019036634589189964,0.0026409365076900623,20
Detector,0.2,NA,0,50,0.28995326514714276,0.029115881031741727,21
Detector,0.2,NA,1,50,0.2335179012424659,0.02531262544837054,21
Detector,0.2,NA,2,50,0.22192039756228765,0.024419470906266123,21
Detector,0.2,NA,3,50,0.22023696231977277,0.024286663247629865,21
Detector,0.2,NA,4,50,0.22327575056807505,0.024525813411848115,21
Detector,0.2,NA,5,50,0.22907611636222447,0.02497504676426441,21
Detector,0.2,NA,6,50,0.2300996697315932,0.025053332316193496,21
Detector,0.2,NA,7,50,0.223729373129406,0.02456128909372042,21
Detector,0.2,NA,8,50,0.21732927315299422,0.02405538522744144,21
Detector,0.2,NA,9,50,0.21316984572162465,0.02372038666001615,21
Detector,0.2,NA,10,50,0.2106794205989632,0.023517466775810358,21
Liar,0.2,NA,0,50,0.007277832677598664,2.7262122006406036e-4,21
Liar,0.2,NA,1,50,1.0065817822768637,9.655455073284238e-5,21
Liar,0.2,NA,2,50,2.0008600821412377,3.7288054716639956e-4,21
Liar,0.2,NA,3,50,2.9848661794939204,0.0014172074186428625,21
Liar,0.2,NA,4,50,3.9485453775089554,0.0035852178118183703,21
Liar,0.2,NA,5,50,4.874086363409975,0.007742656170826925,21
Liar,0.2,NA,6,50,5.729927007133258,0.015043758540452581,21
Liar,0.2,NA,7,50,6.46386037994849,0.02659146329898355,21
Liar,0.2,NA,8,50,7.005795919276613,0.042878570347762074,21
Liar,0.2,NA,9,50,7.276234668418642,0.0625208006041834,21
Liar,0.2,NA,10,50,7.211124505415919,0.08143601876257392,21
Detector2,0.2,NA,0,50,0.06526756585619103,0.008627793188608082,21
Detector2,0.2,NA,1,50,0.025936916274434434,0.003572896388606725,21
Detector2,0.2,NA,2,50,0.01612010919318305,0.0022429782452614727,21
Detector2,0.2,NA,3,50,0.01584720142617814,0.002205617036646938,21
Detector2,0.2,NA,4,50,0.022090404442642608,0.00305504331862771,21
Detector2,0.2,NA,5,50,0.03431018485309288,0.004685713240204154,21
Detector2,0.2,NA,6,50,0.04161651126022584,0.005640531007753278,21
Detector2,0.2,NA,7,50,0.03551792583658605,0.004844586941079746,21
Detector2,0.2,NA,8,50,0.026058327743812434,0.003589173795847529,21
Detector2,0.2,NA,9,50,0.018661352347072287,0.002589864326420507,21
Detector2,0.2,NA,10,50,0.013537690757380696,0.0018886004266468897,21
Detector,0.2,NA,0,50,0.28199473833364697,0.028634106088761824,22
Detector,0.2,NA,1,50,0.23457641311126576,0.025392249699801694,22
Detector,0.2,NA,2,50,0.2247117203608057,0.024637914347385017,22
Detector,0.2,NA,3,50,0.22326950794620215,0.024525324799835505,22
Detector,0.2,NA,4,50,0.22581445461596159,0.024723604885969284,22
Detector,0.2,NA,5,50,0.23066779319325545,0.025096656841393207,22
Detector,0.2,NA,6,50,0.2314232059280895,0.02515412246331296,22
Detector,0.2,NA,7,50,0.22593463148486032,0.024732922725927305,22
Detector,0.2,NA,8,50,0.22050279014476565,0.02430768792723453,22
Detector,0.2,NA,9,50,0.217013526173946,0.024030126729426518,22
Detector,0.2,NA,10,50,0.21495974505992305,0.023865144212098302,22
Liar,0.2,NA,0,50,0.0058138042191091255,2.0253142626405855e-4,22
Liar,0.2,NA,1,50,1.0051506874336182,7.33977022928083e-5,22
Liar,0.2,NA,2,50,2.00046672749307,2.7112168914975607e-4,22
Liar,0.2,NA,3,50,2.9874939426084404,0.0010605158620977484,22
Liar,0.2,NA,4,50,3.9580020795091984,0.0027132447337435096,22
Liar,0.2,NA,5,50,4.897206513013511,0.005923647278053681,22
Liar,0.2,NA,6,50,5.778648091386518,0.01168434184002645,22
Liar,0.2,NA,7,50,6.557709445184116,0.02111967794241763,22
Liar,0.2,NA,8,50,7.170751538311774,0.035111299115183556,22
Liar,0.2,NA,9,50,7.538374176571843,0.05320528744633659,22
Liar,0.2,NA,10,50,7.583518098306783,0.07242412908868442,22
Detector2,0.2,NA,0,50,0.06136511030020878,0.008145790009452083,22
Detector2,0.2,NA,1,50,0.022328768576173066,0.0030872557371622172,22
Detector2,0.2,NA,2,50,0.013582534408098881,0.0018947702841527474,22
Detector2,0.2,NA,3,50,0.013246303133814068,0.0018484957201468067,22
Detector2,0.2,NA,4,50,0.018394930112140034,0.0025535827315939534,22
Detector2,0.2,NA,5,50,0.028503945675686683,0.003916165350604759,22
Detector2,0.2,NA,6,50,0.034305735527366904,0.004685127185699167,22
Detector2,0.2,NA,7,50,0.028835827210172738,0.003960409237242169,22
Detector2,0.2,NA,8,50,0.02078017006390601,0.0028776919041670016,22
Detector2,0.2,NA,9,50,0.014569937715749751,0.002030478990261743,22
Detector2,0.2,NA,10,50,0.010281893199087793,0.0014391285930329223,22
Detector,0.2,NA,0,50,0.2776374062616085,0.028362742692043995,23
Detector,0.2,NA,1,50,0.23404810378592977,0.02535254839436278,23
Detector,0.2,NA,2,50,0.22541325540924784,0.02469246856918345,23
Detector,0.2,NA,3,50,0.22413033352913134,0.024592597857631744,23
Detector,0.2,NA,4,50,0.22623283559311727,0.02475602615475881,23
Detector,0.2,NA,5,50,0.2302548513955724,0.025065175376619217,23
Detector,0.2,NA,6,50,0.23076836554500083,0.02510431687712216,23
Detector,0.2,NA,7,50,0.22606720414341397,0.024743196927146445,23
Detector,0.2,NA,8,50,0.22150744101521708,0.024386966605064123,23
Detector,0.2,NA,9,50,0.21861704657473258,0.024158109930020235,23
Detector,0.2,NA,10,50,0.21694142560479154,0.02402435501697379,23
Liar,0.2,NA,0,50,0.0044300325537672625,1.2497425739888611e-4,23
Liar,0.2,NA,1,50,1.0039742456086382,4.563226155574572e-5,23
Liar,0.2,NA,2,50,2.000492519101966,1.715516831076636e-4,23
Liar,0.2,NA,3,50,2.990764732119765,6.614508985340933e-4,23
Liar,0.2,NA,4,50,3.9685015981477543,0.0016943254924989956,23
Liar,0.2,NA,5,50,4.922241822567822,0.0037214807614078557,23
Liar,0.2,NA,6,50,5.831106708338618,0.007426385782950981,23
Liar,0.2,NA,7,50,6.658895802041123,0.013687855118963085,23
Liar,0.2,NA,8,50,7.350909040127974,0.023424605425505104,23
Liar,0.2,NA,9,50,7.832295245402253,0.03692530579340444,23
Liar,0.2,NA,10,50,8.017653606930628,0.05281643531259999,23
Detector2,0.2,NA,0,50,0.05034694209564883,0.0067616559180829735,23
Detector2,0.2,NA,1,50,0.0184288625932963,0.0025582047999114627,23
Detector2,0.2,NA,2,50,0.011164034089896616,0.0015612066984015882,23
Detector2,0.2,NA,3,50,0.01085470488698301,0.0015184241693712358,23
Detector2,0.2,NA,4,50,0.01503444126478706,0.002094224979117546,23
Detector2,0.2,NA,5,50,0.023244857072607237,0.0032109059474981095,23
Detector2,0.2,NA,6,50,0.027822140927989073,0.003825174658456064,23
Detector2,0.2,NA,7,50,0.023113950964489607,0.003193251265022707,23
Detector2,0.2,NA,8,50,0.016388957661846816,0.002279763135852627,23
Detector2,0.2,NA,9,50,0.01124127890427836,0.00157188600768662,23
Detector2,0.2,NA,10,50,0.007684885113204964,0.0010784548892609155,23
Detector,0.2,NA,0,50,0.25276559149122096,0.026710979483519543,24
Detector,0.2,NA,1,50,0.2171870930764712,0.024044014878795213,24
Detector,0.2,NA,2,50,0.21056708146020148,0.023508272030229656,24
Detector,0.2,NA,3,50,0.20956966294839463,0.023426478677255027,24
Detector,0.2,NA,4,50,0.2110851827004204,0.023550647904310988,24
Detector,0.2,NA,5,50,0.21399443269964702,0.02378718744444184,24
Detector,0.2,NA,6,50,0.21428469593075763,0.02381065625450454,24
Detector,0.2,NA,7,50,0.21077864732156673,0.02352558532612501,24
Detector,0.2,NA,8,50,0.20744213399906794,0.02325107033552919,24
Detector,0.2,NA,9,50,0.20535294912909186,0.02307757749674668,24
Detector,0.2,NA,10,50,0.2041580824473146,0.02297779686769622,24
Liar,0.2,NA,0,50,0.003675663100967058,1.287121985012491e-4,24
Liar,0.2,NA,1,50,1.003157122516029,4.8254496545689497e-5,24
Liar,0.2,NA,2,50,2.0000602163511862,1.7202065040782452e-4,24
Liar,0.2,NA,3,50,2.9915931137274003,6.809494697639886e-4,24
Liar,0.2,NA,4,50,3.972327160279755,0.0017599882655486327,24
Liar,0.2,NA,5,50,4.9323178849566,0.003895943175804271,24
Liar,0.2,NA,6,50,5.853512511802175,0.007857690021972683,24
Liar,0.2,NA,7,50,6.704595618146421,0.014718570189823608,24
Liar,0.2,NA,8,50,7.436937049050449,0.02577707472976767,24
Liar,0.2,NA,9,50,7.981372505460385,0.041931942227311156,24
Liar,0.2,NA,10,50,8.253532877013216,0.062429857936989124,24
Detector2,0.2,NA,0,50,0.043693149092136216,0.00590915812523161,24
Detector2,0.2,NA,1,50,0.015101120723406405,0.0021033707032686094,24
Detector2,0.2,NA,2,50,0.00904172189772238,0.0012671309908542409,24
Detector2,0.2,NA,3,50,0.008763233597326869,0.0012284480315221176,24
Detector2,0.2,NA,4,50,0.012125552724609539,0.001694019066771204,24
Detector2,0.2,NA,5,50,0.01874008196107662,0.0026005819458146916,24
Detector2,0.2,NA,6,50,0.022332933266312804,0.003087818408613872,24
Detector2,0.2,NA,7,50,0.018371768824992515,0.002550427660299271,24
Detector2,0.2,NA,8,50,0.012862169787598044,0.001795589395232149,24
Detector2,0.2,NA,9,50,0.008673269952058794,0.0012159470916075388,24
Detector2,0.2,NA,10,50,0.005779250913351844,8.125860655148359e-4,24
Detector,0.2,NA,0,50,0.2336619699456289,0.025323481334216844,25
Detector,0.2,NA,1,50,0.21039565863363627,0.023494234517590737,25
Detector,0.2,NA,2,50,0.2059032325056427,0.023123394613045557,25
Detector,0.2,NA,3,50,0.20525627707879662,0.02306951964522502,25
Detector,0.2,NA,4,50,0.20639038168949572,0.02316388364437822,25
Detector,0.2,NA,5,50,0.2085464433267794,0.023342277106374595,25
Detector,0.2,NA,6,50,0.2088089870719139,0.023363910287027837,25
Detector,0.2,NA,7,50,0.20626261471442076,0.02315327088376477,25
Detector,0.2,NA,8,50,0.20380734541063514,0.022948430942072308,25
Detector,0.2,NA,9,50,0.20226092995117181,0.02281854034771186,25
Detector,0.2,NA,10,50,0.20137786767445662,0.022744064455933587,25
Liar,0.2,NA,0,50,0.0028670036467621225,9.019190998957613e-5,25
Liar,0.2,NA,1,50,1.002436567777497,3.5072027517556375e-5,25
Liar,0.2,NA,2,50,2.0000086350057034,1.1870538637255513e-4,25
Liar,0.2,NA,3,50,2.9933887939527777,4.769855679550262e-4,25
Liar,0.2,NA,4,50,3.9783059886449634,0.00124036997395304,25
Liar,0.2,NA,5,50,4.9468749668810865,0.0027619282280529323,25
Liar,0.2,NA,6,50,5.8846725950684275,0.0056184390823720235,25
Liar,0.2,NA,7,50,6.766315577941313,0.0106668839075139,25
Liar,0.2,NA,8,50,7.550977260674566,0.019055226063168285,25
Liar,0.2,NA,9,50,8.177416652991129,0.031877013105140115,25
Liar,0.2,NA,10,50,8.564186815279793,0.04926975790132413,25
Detector2,0.2,NA,0,50,0.03752357785924626,0.005107511329941469,25
Detector2,0.2,NA,1,50,0.01244575832192833,0.0017381902915845368,25
Detector2,0.2,NA,2,50,0.007377731404611828,0.0010356710865711827,25
Detector2,0.2,NA,3,50,0.007121855578888657,0.0010000094667649095,25
Detector2,0.2,NA,4,50,0.009830923405935863,0.001376634563536226,25
Detector2,0.2,NA,5,50,0.015165382213958507,0.002112183590037278,25
Detector2,0.2,NA,6,50,0.01798462659222982,0.0024976679998644424,25
Detector2,0.2,NA,7,50,0.014658886902776749,0.002042690626345126,25
Detector2,0.2,NA,8,50,0.010145208958709045,0.001420193379710191,25
Detector2,0.2,NA,9,50,0.006737917937949581,9.464650287444255e-4,25
Detector2,0.2,NA,10,50,0.00438766599300232,6.17787086245423e-4,25
Detector,0.5,NA,0,50,0.8934232623103479,0.013465878026696926,-10
Detector,0.5,NA,1,50,0.8825126860063344,0.014663138270323804,-10
Detector,0.5,NA,2,50,0.8525534037873554,0.01777752679263111,-10
Detector,0.5,NA,3,50,0.8008298438576114,0.0225569050231645,-10
Detector,0.5,NA,4,50,0.7515731091891353,0.02640491870543293,-10
Detector,0.5,NA,5,50,0.7269883139567268,0.028068788280326336,-10
Detector,0.5,NA,6,50,0.7253257229932656,0.028175139011289176,-10
Detector,0.5,NA,7,50,0.7121873161112113,0.02898806069113971,-10
Detector,0.5,NA,8,50,0.65808531448153,0.0318210826613349,-10
Detector,0.5,NA,9,50,0.5675889488526468,0.034709288684963834,-10
Detector,0.5,NA,10,50,0.459067323810165,0.03511838984251314,-10
Liar,0.5,NA,0,50,1.3961870032672525,0.03793776850016211,-10
Liar,0.5,NA,1,50,2.4841267614066753,0.023571145639714155,-10
Liar,0.5,NA,2,50,3.4513718296462823,0.06573482929472357,-10
Liar,0.5,NA,3,50,4.183515469751406,0.09460652828548488,-10
Liar,0.5,NA,4,50,4.604589288846315,0.11021088340245623,-10
Liar,0.5,NA,5,50,4.760500809913328,0.11564342999229767,-10
Liar,0.5,NA,6,50,4.7696363854253105,0.11542357834327034,-10
Liar,0.5,NA,7,50,4.707024587587428,0.11236363316003178,-10
Liar,0.5,NA,8,50,4.605642280881984,0.10794938745555621,-10
Liar,0.5,NA,9,50,4.513582312638278,0.10402710474462058,-10
Liar,0.5,NA,10,50,4.47714989399226,0.10226990609671861,-10
Detector2,0.5,NA,0,50,0.8466454275480858,0.01836171721364831,-10
Detector2,0.5,NA,1,50,0.8305713570845319,0.019901177816334045,-10
Detector2,0.5,NA,2,50,0.7688288618332593,0.02513496515295697,-10
Detector2,0.5,NA,3,50,0.7071902116832018,0.029284433651618542,-10
Detector2,0.5,NA,4,50,0.6841562956087102,0.030559240066270817,-10
Detector2,0.5,NA,5,50,0.7161612156219537,0.028747331275728753,-10
Detector2,0.5,NA,6,50,0.8088991898710811,0.021861095750997817,-10
Detector2,0.5,NA,7,50,0.9166625775922385,0.010803502167805996,-10
Detector2,0.5,NA,8,50,0.9757168075372987,0.0033507695947650523,-10
Detector2,0.5,NA,9,50,0.9929595708044099,9.886571219980538e-4,-10
Detector2,0.5,NA,10,50,0.9966985923544768,4.6534815400295387e-4,-10
Detector,0.5,NA,0,50,0.8559676210111694,0.0174354222122957,-9
Detector,0.5,NA,1,50,0.8438913088169778,0.018630675200014934,-9
Detector,0.5,NA,2,50,0.8107861602795643,0.021695727810905,-9
Detector,0.5,NA,3,50,0.7570969963470568,0.026007547850231263,-9
Detector,0.5,NA,4,50,0.7071048173518429,0.029289436919573402,-9
Detector,0.5,NA,5,50,0.6805183735600066,0.030746857842661873,-9
Detector,0.5,NA,6,50,0.6801542918653988,0.03076542849121462,-9
Detector,0.5,NA,7,50,0.6752962387978798,0.03100963454138746,-9
Detector,0.5,NA,8,50,0.6300933040367946,0.03296188616006223,-9
Detector,0.5,NA,9,50,0.5459373785595852,0.035056905667784216,-9
Detector,0.5,NA,10,50,0.442803268018535,0.0348926838796005,-9
Liar,0.5,NA,0,50,1.109669234403706,0.007500061395621357,-9
Liar,0.5,NA,1,50,2.3024629328892123,0.00727679248291684,-9
Liar,0.5,NA,2,50,3.3795521910409407,0.006492505807169682,-9
Liar,0.5,NA,3,50,4.223915716910087,0.004095094027482374,-9
Liar,0.5,NA,4,50,4.738728297933638,0.0027732179890171574,-9
Liar,0.5,NA,5,50,4.952414619830193,0.010293854433732492,-9
Liar,0.5,NA,6,50,4.985055570676198,0.01371898512630132,-9
Liar,0.5,NA,7,50,4.927101939294593,0.012989137647968968,-9
Liar,0.5,NA,8,50,4.817923780582438,0.011187950451160427,-9
Liar,0.5,NA,9,50,4.712235135336275,0.009808367491333502,-9
Liar,0.5,NA,10,50,4.6646940464332145,0.009170428593193877,-9
Detector2,0.5,NA,0,50,0.8212005518692888,0.02076492679542383,-9
Detector2,0.5,NA,1,50,0.8007996151548729,0.022559476979559078,-9
Detector2,0.5,NA,2,50,0.7301459880726994,0.027864649217960207,-9
Detector2,0.5,NA,3,50,0.6615065170897956,0.03166645418981642,-9
Detector2,0.5,NA,4,50,0.6339878305437227,0.03281643839941741,-9
Detector2,0.5,NA,5,50,0.664305463155975,0.03153748778973569,-9
Detector2,0.5,NA,6,50,0.763364973198788,0.02554619693915025,-9
Detector2,0.5,NA,7,50,0.8902445704681571,0.013818164076458792,-9
Detector2,0.5,NA,8,50,0.9667806719356499,0.004541860601790846,-9
Detector2,0.5,NA,9,50,0.9903044897753914,0.0013578581851501198,-9
Detector2,0.5,NA,10,50,0.9954833051225359,6.358720442905462e-4,-9
Detector,0.5,NA,0,50,0.9247364376297811,0.009842779110783498,-8
Detector,0.5,NA,1,50,0.9104861353218622,0.011526000722516107,-8
Detector,0.5,NA,2,50,0.8727801610287234,0.01570271343701144,-8
Detector,0.5,NA,3,50,0.8152353685928208,0.02130182688043129,-8
Detector,0.5,NA,4,50,0.7605137215548842,0.0257574394317079,-8
Detector,0.5,NA,5,50,0.7278450040929942,0.028013683276727704,-8
Detector,0.5,NA,6,50,0.7235833076081617,0.028285756816441524,-8
Detector,0.5,NA,7,50,0.7203739957770494,0.02848725360082705,-8
Detector,0.5,NA,8,50,0.6760727552722408,0.030971048599386274,-8
Detector,0.5,NA,9,50,0.5864283308364113,0.034298941840418866,-8
Detector,0.5,NA,10,50,0.47432100278775785,0.035262084275839115,-8
Liar,0.5,NA,0,50,1.1168944225897892,0.06339837625085204,-8
Liar,0.5,NA,1,50,2.099587292205706,0.015960131439729502,-8
Liar,0.5,NA,2,50,3.0416668941490674,0.0742373196826177,-8
Liar,0.5,NA,3,50,3.8180696337358984,0.1184071751669702,-8
Liar,0.5,NA,4,50,4.299394158983282,0.14427722983039099,-8
Liar,0.5,NA,5,50,4.497619380548384,0.15444016071070826,-8
Liar,0.5,NA,6,50,4.539394583258671,0.15591824698916384,-8
Liar,0.5,NA,7,50,4.504944438079148,0.15306918159383634,-8
Liar,0.5,NA,8,50,4.418232269090056,0.14752003980477316,-8
Liar,0.5,NA,9,50,4.325740138573816,0.1418512185091026,-8
Liar,0.5,NA,10,50,4.279561882671152,0.13882098111001956,-8
Detector2,0.5,NA,0,50,0.8018233720009766,0.022472228571661607,-8
Detector2,0.5,NA,1,50,0.777328849078535,0.024478440042439823,-8
Detector2,0.5,NA,2,50,0.6988460215925241,0.029763575360381423,-8
Detector2,0.5,NA,3,50,0.6223002824585501,0.03324004905117016,-8
Detector2,0.5,NA,4,50,0.5886377476078419,0.03424424091827889,-8
Detector2,0.5,NA,5,50,0.6153678967959554,0.033473055935300755,-8
Detector2,0.5,NA,6,50,0.7175746037400771,0.028660634744200355,-8
Detector2,0.5,NA,7,50,0.8609075286183698,0.016934607186999875,-8
Detector2,0.5,NA,8,50,0.9559539987268989,0.0059546807024387395,-8
Detector2,0.5,NA,9,50,0.9869417066880825,0.0018226065186465023,-8
Detector2,0.5,NA,10,50,0.9939022549280677,8.570929791961818e-4,-8
Detector,0.5,NA,0,50,0.8863500888968499,0.014245883576503401,-7
Detector,0.5,NA,1,50,0.869757328011561,0.01602014312345644,-7
Detector,0.5,NA,2,50,0.8230876014598475,0.020592986187825436,-7
Detector,0.5,NA,3,50,0.7484517393287737,0.026625643853758714,-7
